N,P,K,Moisture,pH,Temperature,Humidity,Semantic_Tag,Action_Suggested,Label
67.0,39.0,53.0,14.84,5.36,30.17,79.89,"N-deficiency, Healthy",Irrigate,0
32.0,40.0,78.0,12.21,6.7,24.69,58.7,"N-deficiency, P-deficiency",Apply Pesticide,0
24.57108947276434,20.058032222664764,19.556581417098148,46.445805826465886,5.670032825820595,13.544730857623755,51.76237976476558,"P-deficiency, K-deficiency",Apply Fertilizer,1
7.770124220381324,11.426653265266653,11.426653265266653,5.498086570768868,6.9044357840343,25.115703714392357,41.24192563529935,"K-deficiency, N-deficiency",Apply Fertilizer,1
73.0,16.0,38.0,14.69,5.68,30.02,72.58,"N-deficiency, P-deficiency",Apply Fertilizer,0
115.13074387951804,56.776805200858206,42.582603900643655,43.16733720457335,3.916640993908943,24.208508019600824,115.64194423234673,"K-deficiency, Healthy",Monitor,1
38.0,11.0,74.0,35.52,6.71,25.24,42.7,"Healthy, P-deficiency",Monitor,0
19.370248001647056,12.913498667764705,35.51212133635294,12.357026380134748,8.9844292012522,20.64809283048938,47.963569060671176,"K-deficiency, P-deficiency",Irrigate,1
64.0,9.0,30.0,13.68,6.35,21.28,48.27,"K-deficiency, K-deficiency",Apply Fertilizer,0
57.0,41.0,90.0,8.55,7.68,29.7,91.79,"K-deficiency, Healthy",Apply Fertilizer,0
41.0,38.0,68.0,14.72,7.58,26.75,25.72,"Healthy, Pest-risk",Apply Fertilizer,0
33.0287870634626,16.746990623727516,41.40228237532636,13.838885963230847,8.131324858732201,32.18249253599663,31.923271792848777,"K-deficiency, Healthy",Monitor,1
64.0,9.0,68.0,9.43,7.18,37.93,42.34,"Pest-risk, P-deficiency",Monitor,0
21.0,21.0,30.0,31.06,6.02,18.38,37.83,"K-deficiency, Pest-risk",Apply Fertilizer,0
29.62683885058175,2.278987603890904,38.742789266145365,19.880173936817332,8.804977361551625,35.651011806885016,33.5589518304806,"K-deficiency, K-deficiency",Irrigate,1
16.0,9.0,79.0,28.79,6.12,33.86,83.24,"K-deficiency, K-deficiency",Monitor,0
56.0,21.0,40.0,15.56,5.27,26.38,42.34,"K-deficiency, K-deficiency",Monitor,0
93.95035298016671,49.28543107156287,138.61527488877056,48.54528637616737,7.517307039268909,44.13440340713489,45.75780391295887,"P-deficiency, Pest-risk",Monitor,1
21.0,23.0,54.0,37.17,6.06,29.72,89.85,"P-deficiency, K-deficiency",Irrigate,0
39.0,33.0,48.0,25.8,6.8,41.29,31.27,"Pest-risk, P-deficiency",Monitor,0
31.0,12.0,80.0,35.95,7.85,21.69,86.97,"Pest-risk, N-deficiency",Apply Pesticide,0
61.14043096561016,43.671736404007255,74.24195188681233,28.34754116296179,4.769825102195348,36.857978616877,119.29286602511168,"K-deficiency, P-deficiency",Apply Fertilizer,1
21.657127334578586,2.547897333479834,34.82126355755773,16.835218675910653,7.313403349642416,48.59515026562685,113.65773622722566,"Pest-risk, P-deficiency",Apply Fertilizer,1
63.0,10.0,94.0,25.35,5.43,30.04,25.63,"Pest-risk, N-deficiency",Irrigate,0
19.0,25.0,25.0,10.1,6.95,30.13,25.5,"N-deficiency, Healthy",Monitor,0
57.0,24.0,74.0,22.56,7.0,32.41,66.3,"K-deficiency, Pest-risk",Monitor,0
76.9515437951833,60.9804686678811,39.20172985792356,13.994354707673907,6.274896601749146,26.88159267591243,114.92745034905428,"N-deficiency, Healthy",Monitor,1
23.0,11.0,35.0,28.66,5.51,28.16,25.85,"Pest-risk, Healthy",Apply Fertilizer,0
39.38159079236663,3.474846246385291,20.26993643724753,11.93265511882805,4.4802210968652005,24.402717250551124,62.37836705262936,"N-deficiency, K-deficiency",Monitor,1
29.666100709408077,39.55480094587744,60.744872881168924,13.48656430096737,5.752578150222862,41.44873696475759,35.83864833388298,"Healthy, N-deficiency",Apply Fertilizer,1
31.0066195368341,21.857125247276496,17.79068334080645,36.193907000147995,8.453872036260657,29.003827297527423,98.3770310509111,"N-deficiency, Healthy",Apply Pesticide,1
38.80808925722483,46.56970710866979,57.435972100692744,38.26289974695613,8.957101438625239,17.608317456863933,76.08662704344503,"Healthy, N-deficiency",Apply Fertilizer,1
54.0,34.0,21.0,23.53,5.39,23.78,39.2,"Healthy, Healthy",Apply Pesticide,0
18.042582224313886,16.949092392537285,48.11355259817036,10.983420896780489,4.8939759772235885,45.817204439194114,52.49886052261867,"Healthy, Healthy",Monitor,1
11.049949689641046,15.654095393658148,39.59565305454708,4.794112493218618,6.448546161689719,34.206104900141916,42.88439788514323,"Pest-risk, N-deficiency",Irrigate,1
15.467061699676469,24.059873755052283,36.66266476960348,29.161206336971595,8.464106692106874,38.23366673496434,91.50087142007143,"Healthy, Healthy",Apply Pesticide,1
61.0,8.0,40.0,36.44,5.34,32.55,76.64,"K-deficiency, Pest-risk",Irrigate,0
41.0,35.0,87.0,13.01,5.43,22.95,27.33,"Healthy, Healthy",Apply Pesticide,0
30.0,35.0,47.0,16.32,6.12,41.84,27.85,"Healthy, N-deficiency",Irrigate,0
24.290979601914113,4.7397033369588515,48.58195920382823,19.1701541308441,3.732731929262791,29.534181449885402,82.82507491774412,"P-deficiency, Healthy",Apply Pesticide,1
30.411094479658743,2.49271266226711,11.965020778882128,43.304638727967045,3.7483038126365855,32.12228742891289,66.48874095705784,"N-deficiency, N-deficiency",Apply Fertilizer,1
25.627583256789272,7.403524051961345,22.78007400603491,18.833800650461225,6.613269275571938,41.70808087622227,40.29056153664117,"K-deficiency, K-deficiency",Apply Fertilizer,1
15.0,39.0,20.0,34.41,7.78,23.9,76.78,"Healthy, K-deficiency",Monitor,0
17.331857405392757,13.116000198675602,33.72685765373726,20.929145282695433,6.707948233828517,45.28716092195388,125.48555813166608,"K-deficiency, N-deficiency",Apply Pesticide,1
28.0,13.0,21.0,19.87,5.88,24.23,63.84,"K-deficiency, P-deficiency",Apply Fertilizer,0
61.0,44.0,61.0,23.48,7.34,20.13,84.57,"Healthy, Healthy",Apply Pesticide,0
23.273821852720218,4.848712885983378,39.7594456650637,9.162680005408093,3.9669824789275547,31.562291196561564,44.26435686685725,"Healthy, K-deficiency",Irrigate,1
12.160454568037448,8.291219023661897,33.71762402955838,14.333352244249122,3.6467252302335984,33.40844794211687,43.724020099821814,"K-deficiency, N-deficiency",Irrigate,1
32.0,20.0,48.0,13.37,5.28,23.78,87.72,"Pest-risk, N-deficiency",Irrigate,0
24.360516297713527,4.872103259542706,31.004293469817217,4.148074348821595,8.66381765885779,15.880967813131152,47.22345469132905,"N-deficiency, Pest-risk",Monitor,1
62.0,23.0,27.0,29.01,5.92,25.0,40.37,"Pest-risk, Healthy",Apply Fertilizer,0
67.0,32.0,87.0,19.37,6.59,35.13,81.27,"N-deficiency, Pest-risk",Monitor,0
40.3762091779075,52.79965815572519,80.752418355815,54.52345808857353,7.372082387677509,28.59175935113794,134.44099901287586,"P-deficiency, N-deficiency",Irrigate,1
53.0,39.0,44.0,26.65,7.15,25.56,39.68,"Healthy, N-deficiency",Apply Pesticide,0
50.043582895343754,32.84110127506934,84.44854613589258,49.07085727634236,4.767962022197312,43.631012172105514,104.35359170032586,"Pest-risk, P-deficiency",Apply Pesticide,1
23.601709179890474,42.778097888551486,125.38408001816813,6.024709427639231,4.700111422520066,31.345021419248784,41.76523313322024,"P-deficiency, K-deficiency",Apply Pesticide,1
38.0,42.0,49.0,22.21,6.73,36.73,90.99,"N-deficiency, N-deficiency",Irrigate,0
13.93798241104148,14.970425552600108,21.68130597273119,15.006570171732463,6.606862886584954,20.517928838017443,32.167996077497016,"Healthy, N-deficiency",Apply Fertilizer,1
68.0,44.0,51.0,10.87,6.88,38.16,36.96,"K-deficiency, N-deficiency",Apply Pesticide,0
27.0,37.0,88.0,26.25,7.53,37.71,58.97,"Healthy, N-deficiency",Apply Fertilizer,0
27.113133409279524,61.75769276558114,45.18855568213254,38.22479482107335,5.811555177211865,27.228226207755704,63.989091672705904,"N-deficiency, N-deficiency",Apply Fertilizer,1
15.0,16.0,31.0,13.21,7.51,38.91,71.13,"P-deficiency, K-deficiency",Monitor,0
30.0,39.0,87.0,13.39,5.89,22.87,85.88,"Healthy, Healthy",Irrigate,0
26.586199825464796,22.54047376506798,27.16416069123577,20.870751397284458,5.692603005846136,28.50832938212776,81.84198868156007,"Pest-risk, P-deficiency",Monitor,1
30.97401677060129,9.855368972464046,32.381926623810436,8.877176047175766,7.427580815023504,20.083700205361254,14.154414374148837,"N-deficiency, Pest-risk",Monitor,1
102.58899701407621,46.09070880342555,57.985085268825685,13.154603174708049,8.77547322745211,25.95009612889406,16.54933947785851,"N-deficiency, P-deficiency",Apply Pesticide,1
56.0,19.0,64.0,27.89,7.14,22.45,57.47,"Pest-risk, Healthy",Apply Fertilizer,0
57.38602163216936,9.305841345757194,99.26230768807673,5.250437939083148,9.113493282150282,45.82413442965205,45.79044196516768,"Pest-risk, K-deficiency",Apply Fertilizer,1
12.901215226305052,20.068557018696747,40.61493682355294,20.714403026770725,7.869386752241096,49.9768633186166,30.613373276376134,"K-deficiency, P-deficiency",Apply Fertilizer,1
21.98388609061501,11.449940672195318,14.655924060410007,5.6605796888889355,8.27876076285028,24.945948994693783,32.723764399816616,"P-deficiency, K-deficiency",Apply Fertilizer,1
64.0,26.0,93.0,30.03,6.77,25.86,71.27,"K-deficiency, K-deficiency",Monitor,0
15.415030912435903,7.707515456217951,16.516104549038467,28.852577771708216,5.160887600547592,16.361134423919275,117.51177836548092,"N-deficiency, N-deficiency",Apply Fertilizer,1
26.39274156467793,24.926478144418045,43.98790260779655,20.25444248359547,5.056418152389095,40.57291577401171,38.70550929352276,"N-deficiency, K-deficiency",Apply Fertilizer,1
24.0,32.0,47.0,19.76,6.62,39.72,93.62,"N-deficiency, Pest-risk",Apply Fertilizer,0
64.0,12.0,69.0,37.21,7.9,38.8,71.78,"Pest-risk, Healthy",Apply Pesticide,0
56.0,24.0,34.0,13.42,7.95,38.89,43.33,"Pest-risk, Pest-risk",Monitor,0
41.0,37.0,37.0,34.86,7.38,21.62,72.07,"P-deficiency, K-deficiency",Apply Pesticide,0
41.0,11.0,54.0,30.52,6.3,24.49,53.0,"Healthy, Pest-risk",Apply Pesticide,0
34.0,24.0,78.0,33.76,6.09,27.25,62.49,"N-deficiency, P-deficiency",Monitor,0
17.006873669450187,6.141371047301456,42.51718417362547,21.14522796435823,7.339216213834181,23.11285532419588,68.05728737178893,"Pest-risk, Pest-risk",Apply Pesticide,1
92.45390557123541,28.016335021586485,82.64818831368014,24.99185221544176,7.6086064244756955,26.721307654863143,99.49864421678288,"N-deficiency, N-deficiency",Monitor,1
70.55596087013407,58.796634058445065,117.59326811689013,10.612303322654201,7.560809915143456,22.294073862932493,30.774010159558326,"K-deficiency, Healthy",Monitor,1
35.0,8.0,67.0,36.33,5.64,18.03,43.22,"Healthy, Healthy",Monitor,0
33.05912617180432,15.81088642999337,48.87001260179769,7.325920686816718,9.04150150996188,28.253942751233964,19.236847587723776,"N-deficiency, N-deficiency",Apply Fertilizer,1
42.449556262176536,9.751925087256772,13.193781000406222,22.881362208502647,8.248754144368556,28.18286874942857,89.91309794309281,"K-deficiency, Healthy",Monitor,1
23.641804065669135,2.364180406566913,41.60957515557767,12.120497452244006,6.65034316350231,29.91275764689195,44.298045848592864,"K-deficiency, P-deficiency",Apply Pesticide,1
57.828591051400636,24.348880442695005,95.87371674311159,42.75973437478198,4.777011407680198,34.723025136477965,98.0690015388558,"Healthy, P-deficiency",Apply Pesticide,1
55.912750695539984,7.168301371223075,67.3820328894969,50.525448229363015,4.177989841710029,23.46876955992869,58.860243645024894,"K-deficiency, Pest-risk",Irrigate,1
66.0,20.0,39.0,11.76,7.25,26.14,65.92,"N-deficiency, Healthy",Monitor,0
63.0,7.0,39.0,15.83,7.52,31.96,66.43,"Healthy, P-deficiency",Irrigate,0
63.0,6.0,52.0,19.43,7.4,26.37,70.2,"Healthy, Pest-risk",Apply Pesticide,0
39.53400100345496,5.3910001368347675,35.94000091223178,53.35237801067853,5.621274950655281,48.24142481472976,85.86398336093575,"Pest-risk, Pest-risk",Irrigate,1
38.0,38.0,53.0,12.58,7.39,23.26,61.78,"N-deficiency, Healthy",Apply Pesticide,0
34.387849637194556,10.208892861042134,39.7609511430062,22.87067464146448,5.552022271507488,15.506954269944003,64.34799983869668,"P-deficiency, Pest-risk",Apply Fertilizer,1
16.831114513798735,12.737059632063907,12.282164645204482,9.906245784734647,3.944220720764852,29.85222501152992,59.99377944462776,"Healthy, N-deficiency",Irrigate,1
14.040800582721209,2.9251667880669183,44.46253517861716,13.882858920926262,4.278821985523066,24.344499812613343,38.7768999842064,"Healthy, Healthy",Apply Pesticide,1
29.31800630933581,17.677033215923064,21.1262104287861,6.404226507486071,3.6184448408996737,16.980756301644195,41.960753474049035,"K-deficiency, K-deficiency",Monitor,1
22.59788513382206,55.741449996761084,66.28712972587805,22.257618051111884,5.228325659190984,26.913499073337093,68.56227304427229,"Pest-risk, N-deficiency",Apply Pesticide,1
20.0,32.0,64.0,34.0,7.45,30.17,35.08,"Pest-risk, Pest-risk",Irrigate,0
37.0,34.0,61.0,26.73,7.07,28.79,88.37,"K-deficiency, Healthy",Irrigate,0
18.77687574177801,21.123985209500262,48.11574408830615,43.507421066405804,6.853667568787392,24.736900904941592,87.32015736836533,"Pest-risk, N-deficiency",Apply Fertilizer,1
35.70775388320703,14.703192775438191,35.70775388320703,11.179835797339527,5.550214465586204,22.87866402196196,87.93528547687349,"N-deficiency, Pest-risk",Apply Fertilizer,1
67.0,10.0,37.0,22.65,6.32,19.12,75.81,"Pest-risk, K-deficiency",Apply Pesticide,0
34.157459435758526,13.060205078378258,36.669037335446646,13.75173112629447,4.478356796015433,36.146393258623405,35.65045116867368,"P-deficiency, K-deficiency",Monitor,1
29.753014186836907,60.993679083015664,74.38253546709227,32.58421756672511,6.1596399144896425,23.459840836995017,42.519961852595884,"Pest-risk, Pest-risk",Irrigate,1
24.0,16.0,77.0,26.56,7.67,35.02,58.27,"K-deficiency, N-deficiency",Apply Pesticide,0
93.80110083124214,19.078189999574672,34.9766816658869,35.03904810725905,4.097353407359469,15.751785963092356,47.582573144512665,"P-deficiency, Healthy",Irrigate,1
16.0,40.0,82.0,35.13,6.36,38.49,77.06,"K-deficiency, Healthy",Monitor,0
87.13731906578052,17.427463813156102,116.18309208770737,15.609673718359417,7.949147764792243,18.72050288440617,78.59337958106836,"P-deficiency, Pest-risk",Apply Fertilizer,1
90.91431718313646,15.873928397055574,62.052629188489966,17.810167656820518,3.8965764000799203,48.43534533423743,27.954490423589963,"K-deficiency, N-deficiency",Apply Pesticide,1
19.643976104294932,13.894519683525685,22.518704314679557,8.512444305931457,8.378964547835775,42.654704373937406,17.19984317236753,"P-deficiency, K-deficiency",Irrigate,1
62.0,10.0,45.0,9.24,7.55,24.06,31.5,"N-deficiency, N-deficiency",Monitor,0
11.95802239811401,13.15382463792541,52.61529855170164,16.790096696556915,5.9043581264598055,39.65302837854936,45.07003915950988,"Pest-risk, Healthy",Apply Pesticide,1
27.048945373430445,13.732541497280073,31.210321584727435,23.27032896786198,3.7805451038483957,32.14812947958744,38.45507799249125,"K-deficiency, Pest-risk",Apply Pesticide,1
47.0,17.0,81.0,8.94,6.3,30.1,35.75,"Healthy, Pest-risk",Irrigate,0
40.6439720486694,5.010900663534583,48.43870641416763,20.940537512802667,6.168277070163257,17.058242246381692,49.40790785392006,"P-deficiency, P-deficiency",Irrigate,1
16.63544238507509,3.1191454472015794,37.94960294095255,22.82404301658888,4.797413590630611,39.87356503264983,43.05940665305084,"K-deficiency, Healthy",Irrigate,1
40.0,19.0,67.0,34.67,5.69,31.47,33.24,"K-deficiency, Healthy",Apply Pesticide,0
39.0,43.0,50.0,18.42,6.4,35.45,41.78,"P-deficiency, Pest-risk",Monitor,0
48.0,30.0,81.0,30.16,7.42,22.13,47.17,"N-deficiency, N-deficiency",Monitor,0
12.438883781206716,11.235120834638323,33.30410818839217,14.325796196130158,7.843463333651848,13.476987702455693,43.10191151068003,"P-deficiency, K-deficiency",Apply Pesticide,1
38.9674547936214,4.939536523135107,26.89303218151336,20.22573807595127,6.002596514434151,16.85461817351759,34.3268625841274,"Pest-risk, Pest-risk",Apply Pesticide,1
93.82568865695364,17.59231662317881,60.10708179586093,21.896310410806855,7.737459128920592,26.841835456286105,67.21762641510523,"P-deficiency, N-deficiency",Monitor,1
48.0,5.0,64.0,16.86,5.72,26.14,55.96,"Healthy, Healthy",Apply Pesticide,0
49.0,44.0,70.0,11.85,6.17,32.01,89.37,"Pest-risk, P-deficiency",Monitor,0
64.0,33.0,53.0,10.0,5.98,38.02,47.55,"Pest-risk, K-deficiency",Monitor,0
57.853344353566996,40.05231532170023,56.3699252675781,11.33587701152299,4.491374179304042,24.145584835019566,18.3478671114816,"Healthy, P-deficiency",Monitor,1
25.0,7.0,59.0,11.66,5.8,19.63,68.42,"N-deficiency, Healthy",Irrigate,0
59.0,37.0,78.0,16.49,7.28,37.03,76.24,"Healthy, P-deficiency",Apply Pesticide,0
66.0,41.0,77.0,35.18,5.86,18.44,72.38,"P-deficiency, Healthy",Irrigate,0
23.0,30.0,85.0,8.02,6.86,25.06,80.55,"K-deficiency, P-deficiency",Irrigate,0
40.0,41.0,63.0,14.12,6.26,39.66,81.95,"N-deficiency, K-deficiency",Apply Fertilizer,0
29.14354460874108,49.083864604195504,84.36289228846103,23.46643678851174,7.8798845963781385,23.11191604001417,34.52518938368058,"Pest-risk, K-deficiency",Monitor,1
110.20831573172383,15.972219671264323,46.319437046666536,33.92461375935828,7.652513601562503,15.898453627274488,58.62914393522386,"P-deficiency, Healthy",Monitor,1
22.536159546329444,12.95829173913943,14.648503705114138,5.8637266260866685,7.516099391450633,15.869189841503541,53.77977668603902,"Healthy, Healthy",Apply Pesticide,1
9.420463337932823,10.528753142395507,34.91112884057458,19.555167743902718,8.54562451155625,20.975748479066482,46.28972205719183,"Healthy, Pest-risk",Irrigate,1
31.64538873269718,8.184152258456168,13.640253764093613,22.402969622134158,8.947870680553073,34.57386227153241,99.43415767791532,"Pest-risk, N-deficiency",Irrigate,1
64.0,8.0,62.0,16.03,5.48,31.46,39.18,"N-deficiency, N-deficiency",Apply Pesticide,0
26.69847731917941,4.7675852355677515,25.74496027206586,29.040563046310215,4.975913111787725,23.790281659440026,118.73027939723818,"Pest-risk, K-deficiency",Irrigate,1
54.56745558660224,31.18140319234414,127.84375308861097,9.871686541153702,3.768247162826138,28.40085265707389,22.428869672847952,"Pest-risk, N-deficiency",Irrigate,1
24.0,24.0,85.0,28.82,7.45,39.32,64.71,"N-deficiency, P-deficiency",Irrigate,0
20.32202944336123,24.386435332033475,53.99853537807412,54.66695812079853,3.2927813988103756,28.055376020381022,60.87167274692074,"P-deficiency, P-deficiency",Irrigate,1
45.0,23.0,59.0,27.13,7.08,18.68,34.84,"K-deficiency, P-deficiency",Apply Pesticide,0
53.0,31.0,93.0,25.99,7.33,33.44,90.05,"N-deficiency, Healthy",Monitor,0
12.146241161379411,2.915097878731059,44.21231782742106,44.40740059095813,4.189458943681031,15.526466806485086,134.888736379329,"Pest-risk, P-deficiency",Apply Pesticide,1
39.0,9.0,34.0,36.58,5.2,40.39,68.77,"Pest-risk, N-deficiency",Apply Fertilizer,0
45.0,13.0,23.0,37.76,6.98,39.27,53.65,"P-deficiency, P-deficiency",Irrigate,0
12.65261184833808,9.35193049659771,44.00908468987158,42.75048337926867,4.232158596496703,48.583644343248416,82.81841650665096,"P-deficiency, N-deficiency",Irrigate,1
21.0,26.0,36.0,19.51,6.08,33.44,68.71,"Pest-risk, Pest-risk",Apply Fertilizer,0
78.00656094508908,36.79554761560805,119.2175742745701,20.63214910475459,8.98139395997659,16.88220474026185,39.98521618953787,"Healthy, Pest-risk",Apply Fertilizer,1
17.0,38.0,38.0,13.54,7.43,31.48,63.36,"Pest-risk, P-deficiency",Apply Pesticide,0
16.72855187951523,13.84431879684019,12.690625563770174,13.605140280187072,4.692792761184684,36.70376973625492,47.97707092939869,"P-deficiency, Pest-risk",Apply Pesticide,1
17.0,38.0,68.0,36.8,5.06,31.01,48.17,"N-deficiency, K-deficiency",Apply Pesticide,0
16.0,44.0,62.0,37.3,6.69,32.91,68.64,"Pest-risk, K-deficiency",Monitor,0
103.05685535911586,11.293901957163381,50.82255880723522,10.340939824421913,5.1028256811459896,38.80822991328566,25.460959408337615,"N-deficiency, Healthy",Irrigate,1
62.0,27.0,58.0,10.53,5.92,40.43,90.1,"Healthy, N-deficiency",Apply Fertilizer,0
55.0,32.0,88.0,12.06,5.63,21.81,69.06,"P-deficiency, P-deficiency",Monitor,0
25.35515580252856,55.184750864326865,107.3865422224739,31.81231401563746,5.053630884886722,20.55149236524508,70.81537399914305,"K-deficiency, P-deficiency",Irrigate,1
20.768522376660712,9.230454389626983,28.845169967584322,38.46023678790027,8.608327275416505,29.279780805341225,64.13984104320599,"N-deficiency, N-deficiency",Irrigate,1
36.31316019278267,37.76568660049397,34.86063378507136,20.07735504031549,6.6135771105641075,24.626362109258068,37.797949567234525,"K-deficiency, Pest-risk",Monitor,1
31.0,22.0,38.0,22.19,6.02,36.25,50.49,"Pest-risk, P-deficiency",Monitor,0
63.0,19.0,70.0,22.6,5.76,30.09,61.25,"P-deficiency, Healthy",Apply Pesticide,0
15.508678096450575,15.93947471024087,25.847796827417625,55.14183842174631,4.862931944546061,13.624741581654797,47.73037928346565,"K-deficiency, P-deficiency",Monitor,1
62.0,30.0,81.0,26.38,7.66,21.58,85.57,"K-deficiency, N-deficiency",Apply Fertilizer,0
42.0,25.0,38.0,21.63,7.53,37.74,44.93,"Pest-risk, K-deficiency",Apply Fertilizer,0
30.0,17.0,30.0,20.61,7.46,36.35,63.14,"P-deficiency, P-deficiency",Irrigate,0
55.0,22.0,35.0,20.94,7.4,28.64,65.46,"Pest-risk, Healthy",Monitor,0
23.0,10.0,53.0,27.68,5.71,35.68,80.09,"N-deficiency, K-deficiency",Irrigate,0
28.0,11.0,34.0,33.14,5.2,22.08,35.02,"Healthy, Pest-risk",Irrigate,0
19.328529770017163,9.664264885008581,28.992794655025747,23.233230717290343,7.5949099069410355,37.91194998803381,22.27248242275026,"P-deficiency, N-deficiency",Apply Pesticide,1
59.15023896707463,15.56585235975648,135.42291552988138,14.039767612896817,5.087646213477782,24.555505853743014,24.7713141216053,"Pest-risk, P-deficiency",Monitor,1
66.0,23.0,49.0,21.96,6.66,20.29,47.63,"K-deficiency, N-deficiency",Irrigate,0
29.378745273046157,17.409626828471797,15.777474313302566,39.16129997656365,3.705580377348481,25.748632947170258,107.79548671550292,"P-deficiency, Healthy",Apply Fertilizer,1
35.0,24.0,48.0,10.34,5.18,26.64,71.43,"N-deficiency, Healthy",Apply Fertilizer,0
94.00345859613213,15.667243099355357,94.00345859613213,18.22008020752363,5.302109820865464,27.854156957764282,37.286239599143805,"Healthy, K-deficiency",Irrigate,1
17.0,43.0,90.0,35.14,7.42,18.18,38.68,"P-deficiency, Healthy",Irrigate,0
29.589798907280784,11.342756247790968,46.357351621406565,15.179565570563696,3.9825218141274403,17.285461640400058,120.91166242467206,"Pest-risk, N-deficiency",Apply Pesticide,1
73.0,33.0,57.0,22.67,6.63,22.5,65.47,"Healthy, K-deficiency",Irrigate,0
9.364267005976556,3.405188002173293,30.646692019559637,15.541850921798796,6.62768194093487,40.44636180089654,109.8841035020068,"N-deficiency, K-deficiency",Monitor,1
29.10026109170472,5.105308963456968,25.52654481728484,12.059605031551476,7.607711822389936,13.882310068825184,45.32657843383455,"N-deficiency, K-deficiency",Apply Fertilizer,1
54.90081292213132,28.89516469585859,36.11895586982324,18.20863908577219,8.897881225640859,28.729346192699346,110.13432106160109,"Pest-risk, Pest-risk",Apply Pesticide,1
29.48177228670417,19.65451485780278,41.76584407283091,11.499197225140055,5.727645402279016,14.460718557048748,74.30792520608273,"P-deficiency, K-deficiency",Apply Fertilizer,1
8.291711660276976,20.211047171925127,31.61215070480597,46.862091456563796,7.54468079775053,42.88057987167853,94.46162081312697,"Pest-risk, Pest-risk",Apply Pesticide,1
54.0,27.0,88.0,20.74,7.01,40.75,63.75,"Pest-risk, Healthy",Apply Pesticide,0
12.627747815415862,4.480813740954016,17.108561556369878,17.068699982445008,4.826741179610925,41.75595934414735,67.91719622345967,"Healthy, N-deficiency",Monitor,1
25.169830693532163,2.6776415631417194,48.73307644917929,28.879437604722558,5.140644370594928,52.69624558866895,49.861352698564616,"P-deficiency, K-deficiency",Monitor,1
100.78807732341517,41.166961160268166,42.586511545105004,24.8629667384467,7.352382136248589,18.040247187173293,49.238693444205104,"P-deficiency, N-deficiency",Irrigate,1
24.0,35.0,42.0,19.77,6.41,21.74,77.9,"P-deficiency, P-deficiency",Apply Fertilizer,0
25.380209979857,13.218859364508853,23.265192481535582,9.29898432792094,3.611999483856926,30.741007709835284,33.77622596053885,"K-deficiency, P-deficiency",Apply Pesticide,1
67.0,32.0,55.0,21.89,7.28,40.78,26.42,"K-deficiency, Healthy",Apply Pesticide,0
23.0,28.0,37.0,27.49,5.89,30.44,61.46,"P-deficiency, K-deficiency",Apply Pesticide,0
12.865961981381062,2.969068149549476,35.628817794593715,6.040270926879983,7.56279306959951,46.090507770475696,20.33033430881915,"Healthy, Pest-risk",Irrigate,1
28.22714216556556,14.337596020604728,41.66863843488249,8.831854720966147,9.06190548759856,33.04085726726023,17.44494446299824,"Healthy, N-deficiency",Apply Pesticide,1
44.0,29.0,45.0,17.66,7.5,28.36,46.95,"P-deficiency, K-deficiency",Monitor,0
46.0,34.0,55.0,29.42,6.58,33.34,28.28,"K-deficiency, P-deficiency",Irrigate,0
61.0,27.0,23.0,20.91,6.78,40.71,38.45,"N-deficiency, Healthy",Apply Fertilizer,0
23.575136267217342,7.698003679091377,40.89564454517294,7.590461201892538,6.907800713498509,27.196730772704456,41.181768954345245,"K-deficiency, Healthy",Apply Fertilizer,1
22.0,5.0,45.0,18.33,6.58,28.48,67.61,"Pest-risk, Pest-risk",Apply Pesticide,0
47.0,15.0,94.0,15.56,7.74,20.04,56.32,"K-deficiency, N-deficiency",Irrigate,0
54.95168802072549,15.264357783534859,53.425252242372004,27.439999461346098,7.411742274664066,29.4662271559988,36.460294663027284,"P-deficiency, K-deficiency",Monitor,1
53.0,20.0,78.0,29.04,5.91,21.44,87.87,"Pest-risk, P-deficiency",Monitor,0
33.31143508261649,24.226498241902902,66.62287016523298,12.775711984669291,5.184462997881775,15.963069839683863,13.446780023657093,"N-deficiency, Pest-risk",Monitor,1
55.0,14.0,91.0,27.78,5.2,33.6,49.75,"Pest-risk, P-deficiency",Monitor,0
71.0,24.0,49.0,32.14,5.6,27.99,85.44,"K-deficiency, K-deficiency",Apply Pesticide,0
107.43298145127076,7.565702919103575,90.7884350292429,16.454702200001158,6.6571015057644,20.188774718537136,27.619942658316123,"N-deficiency, N-deficiency",Monitor,1
32.0,33.0,52.0,28.69,5.1,34.89,36.31,"Healthy, K-deficiency",Monitor,0
20.908815421116813,8.752527385583782,25.285079113908704,49.306895449222175,6.582867535342853,50.82358172556483,92.68937151122684,"P-deficiency, Healthy",Apply Pesticide,1
25.695665371171824,8.029895428491194,13.249327457010471,20.405556833566074,7.860184312272384,29.433993042096514,40.43796769049396,"P-deficiency, K-deficiency",Apply Fertilizer,1
43.07728894087406,36.923390520749194,112.30864616727881,37.47704915540308,8.829785248575329,24.413310665405277,68.6197581169686,"K-deficiency, Healthy",Apply Fertilizer,1
20.636670110006158,2.516667086586117,27.683337952447285,29.833933946042656,4.481239606086306,29.430747722290338,65.97021594212363,"K-deficiency, K-deficiency",Apply Pesticide,1
