Zone_ID,N,P,K,Moisture,pH,Temperature,Humidity,Semantic_Tag,Action_Suggested,Current_Node,Label
Z3,72.0,9.0,84.0,16.04,6.93,19.15,25.05,"P-deficiency, N-deficiency",Apply Fertilizer,Edge-Node-A,0
Z4,21.0,26.0,73.0,24.74,5.46,25.84,49.3,"K-deficiency, Healthy",Monitor,Edge-Node-A,0
Z3,68.0,17.0,92.0,15.45,5.6,32.79,37.07,"Pest-risk, N-deficiency",Apply Pesticide,Cloud-Node-1,0
Z10,69.94055930965611,29.530458375188132,99.47101768484424,16.367292539317877,5.906662016236508,31.181797523765635,57.2571412993941,"N-deficiency, K-deficiency",Monitor,Edge-Node-B,1
Z7,114.43839308479048,17.244141423735552,73.67951335596099,43.43834266180091,4.158138907912768,22.051356121693463,118.31548581363452,"P-deficiency, P-deficiency",Apply Pesticide,Edge-Node-B,1
Z6,49.048261676148215,10.729307241657422,85.83445793325937,22.301191956727454,7.741469915869781,29.056037747985847,114.71972548568608,"N-deficiency, Healthy",Monitor,Edge-Node-B,1
Z10,11.028599937225112,15.930199909325161,12.253999930250124,6.2577159202410515,4.379675345570446,20.10365666387837,49.514093738171994,"Healthy, N-deficiency",Apply Pesticide,Edge-Node-A,1
Z2,45.0,24.0,74.0,27.42,5.4,34.84,54.6,"P-deficiency, K-deficiency",Apply Pesticide,Cloud-Node-2,0
Z10,110.9911086671986,44.09235823765424,115.55238710557663,21.89469788965943,4.060004398286499,27.44622359745993,121.5860437938831,"P-deficiency, P-deficiency",Monitor,Edge-Node-B,1
Z7,28.40175438276207,48.28298245069552,39.7624561358669,22.116506980982262,3.982970748066358,49.057959109395995,68.43598386568095,"N-deficiency, K-deficiency",Irrigate,Cloud-Node-1,1
Z10,28.313197862021326,43.885456686133054,39.63847700682985,11.498474138297349,8.721351401469539,39.8988822857103,18.345572658485125,"K-deficiency, K-deficiency",Monitor,Cloud-Node-1,1
Z5,37.0,42.0,89.0,13.17,5.48,29.39,27.37,"P-deficiency, P-deficiency",Apply Fertilizer,Cloud-Node-1,0
Z10,27.31791901524358,21.56677816992914,80.51597183440212,10.91405283446086,4.265019327964962,37.495671601623464,48.99990743929752,"Pest-risk, P-deficiency",Monitor,Edge-Node-A,1
Z10,26.0,8.0,20.0,10.32,5.44,22.09,67.97,"Healthy, N-deficiency",Irrigate,Cloud-Node-2,0
Z3,48.0,13.0,87.0,16.51,6.07,29.54,79.12,"Healthy, P-deficiency",Apply Pesticide,Cloud-Node-1,0
Z2,74.0,22.0,73.0,32.16,5.98,40.21,61.06,"P-deficiency, N-deficiency",Irrigate,Cloud-Node-1,0
Z7,42.61400918602093,19.263867166283433,40.862748534540614,34.75232843419075,8.219439767295997,53.69944906518565,76.30493242033,"K-deficiency, Healthy",Irrigate,Edge-Node-A,1
Z5,26.574818818906234,63.48428940072045,98.91738115926209,52.18765839729799,7.868199740583372,18.85323712970134,84.69678008046333,"K-deficiency, P-deficiency",Irrigate,Edge-Node-A,1
Z2,61.0,33.0,29.0,27.15,5.33,36.9,76.96,"Healthy, K-deficiency",Monitor,Edge-Node-A,0
Z1,70.0,35.0,41.0,31.03,5.0,32.46,68.8,"K-deficiency, Pest-risk",Apply Fertilizer,Cloud-Node-2,0
Z3,30.40546801812838,5.212365945964866,27.364921216315544,14.517947446071325,3.87438967601,30.282846628681444,44.03232774439478,"Healthy, N-deficiency",Monitor,Cloud-Node-2,1
Z8,29.735829258740704,17.928955876593662,26.23749640477121,8.669714270586715,6.787399903767298,32.508426096987804,44.9454711683464,"Healthy, Pest-risk",Apply Fertilizer,Edge-Node-B,1
Z3,68.0,28.0,63.0,22.9,7.07,30.47,58.94,"Healthy, P-deficiency",Apply Fertilizer,Edge-Node-A,0
Z6,40.781385932638166,24.58056138405588,24.58056138405588,27.46672070486012,4.4590723275263935,44.70110340547206,46.377366158856255,"Pest-risk, Pest-risk",Apply Pesticide,Cloud-Node-2,1
Z2,64.0,32.0,43.0,23.04,7.57,40.94,42.51,"Healthy, Pest-risk",Apply Pesticide,Cloud-Node-1,0
Z10,48.0,20.0,39.0,13.93,5.44,31.06,77.22,"K-deficiency, Healthy",Monitor,Edge-Node-B,0
Z5,20.0,42.0,71.0,14.93,5.51,37.47,39.19,"Healthy, Pest-risk",Apply Pesticide,Edge-Node-A,0
Z7,34.73642372341658,9.565102184708913,40.77754089270641,20.73749255797919,7.7540281138114775,14.481752458424086,104.30693269561083,"K-deficiency, P-deficiency",Apply Fertilizer,Edge-Node-A,1
Z5,25.541171561944125,7.955446879949809,15.910893759899619,14.277774419797739,7.714559467595224,24.521418943564015,55.59735457970978,"P-deficiency, K-deficiency",Apply Fertilizer,Edge-Node-B,1
Z10,13.756763624412969,7.153517084694744,44.57191414309802,15.379042522183598,5.455777180697695,22.578051329984113,50.28973104145045,"N-deficiency, K-deficiency",Monitor,Cloud-Node-2,1
Z7,25.31458101302117,14.89093000765951,26.30730968019847,8.490614161421329,5.796678447247317,23.487353265370313,38.77225811053419,"N-deficiency, Pest-risk",Apply Fertilizer,Edge-Node-A,1
Z8,71.0,21.0,91.0,17.47,5.57,39.87,80.93,"Healthy, Pest-risk",Monitor,Cloud-Node-2,0
Z1,42.20421161034498,45.01782571770131,112.54456429425326,16.4848046409588,6.479830801820555,25.48334372966433,99.7479558324026,"P-deficiency, N-deficiency",Monitor,Cloud-Node-2,1
Z8,32.0,36.0,93.0,30.31,5.71,33.74,57.9,"P-deficiency, Healthy",Apply Pesticide,Cloud-Node-2,0
Z10,35.39807917182042,19.13409684963266,18.655744428391845,47.22835775963579,5.822610583648054,27.99662951420781,101.20362377064812,"N-deficiency, Healthy",Apply Fertilizer,Cloud-Node-1,1
Z10,63.0,13.0,21.0,20.72,5.3,22.35,43.78,"P-deficiency, Pest-risk",Apply Fertilizer,Edge-Node-A,0
Z9,75.95348120054574,61.88802171896319,57.66838387448843,36.912492529771924,7.418714393460617,38.992637961177216,138.63474720211076,"N-deficiency, P-deficiency",Apply Fertilizer,Cloud-Node-1,1
Z2,55.0,23.0,93.0,37.46,5.62,29.15,43.96,"Pest-risk, Pest-risk",Apply Pesticide,Edge-Node-B,0
Z4,58.0,15.0,47.0,18.5,7.66,41.95,47.14,"P-deficiency, P-deficiency",Monitor,Edge-Node-A,0
Z5,39.0,21.0,51.0,36.5,5.36,35.82,47.43,"N-deficiency, N-deficiency",Apply Fertilizer,Edge-Node-A,0
Z9,66.0,41.0,34.0,37.73,5.4,35.57,68.38,"K-deficiency, Pest-risk",Monitor,Cloud-Node-1,0
Z4,11.10263761994535,6.106450690969942,37.193836026816925,13.088891116453553,7.874647098276296,34.52821669583381,44.69158334218855,"K-deficiency, Healthy",Monitor,Cloud-Node-1,1
Z9,39.0,42.0,20.0,36.92,7.29,41.28,75.52,"N-deficiency, Healthy",Apply Fertilizer,Edge-Node-B,0
Z1,19.616254256900724,2.7244797579028783,23.97542186954533,18.902496749828746,9.14132652461458,25.367709546955034,32.67870663428582,"P-deficiency, Pest-risk",Apply Pesticide,Cloud-Node-1,1
Z4,73.0,32.0,33.0,12.05,6.07,38.85,80.37,"P-deficiency, P-deficiency",Monitor,Edge-Node-A,0
Z4,70.81103855993108,9.44147180799081,135.32776258120163,51.844061186558996,5.815895332509096,27.999822831983117,49.64512873818944,"K-deficiency, Pest-risk",Monitor,Edge-Node-B,1
Z2,23.647973859183494,14.188784315510098,35.73471605387728,29.371942213927312,6.046316478787247,18.180262035949955,85.62892371885923,"Pest-risk, Pest-risk",Monitor,Cloud-Node-2,1
Z6,11.036700349583207,18.060055117499793,12.54170494270819,54.497133353922685,8.592864330809137,50.57234966258971,57.62183311959597,"Healthy, Healthy",Monitor,Cloud-Node-1,1
Z9,36.20789485843374,7.716436609174404,45.70504760818685,14.955774139376084,5.821396425465778,29.717115567343306,76.18097452244692,"N-deficiency, Healthy",Monitor,Cloud-Node-1,1
Z10,33.0,13.0,71.0,9.02,7.68,28.63,30.04,"Healthy, Healthy",Monitor,Edge-Node-B,0
Z9,47.0,35.0,88.0,12.74,7.2,32.84,64.02,"Pest-risk, P-deficiency",Apply Pesticide,Edge-Node-A,0
Z3,42.0,24.0,73.0,20.5,6.47,30.71,29.35,"P-deficiency, Healthy",Apply Fertilizer,Cloud-Node-2,0
Z8,72.0,36.0,40.0,38.0,6.65,22.39,75.75,"P-deficiency, P-deficiency",Monitor,Edge-Node-A,0
Z1,81.923623359912,51.009048507115025,112.83819821270899,46.23461581939805,6.753421634089734,22.60001703330119,78.78911851710578,"K-deficiency, K-deficiency",Apply Pesticide,Cloud-Node-2,1
Z4,27.02842920187784,39.041064402712436,109.6152962076157,17.940513985061994,6.0028370109399765,35.75655152459243,46.405780428343505,"N-deficiency, K-deficiency",Monitor,Edge-Node-A,1
Z7,29.0,19.0,60.0,30.72,7.69,19.86,32.97,"Healthy, Healthy",Monitor,Cloud-Node-2,0
Z10,50.0,40.0,54.0,18.71,5.59,31.83,68.1,"Healthy, P-deficiency",Apply Pesticide,Cloud-Node-1,0
Z8,71.0,15.0,82.0,34.9,7.57,41.54,27.57,"Healthy, N-deficiency",Apply Fertilizer,Edge-Node-B,0
Z4,11.993565924365653,14.0614221182218,17.369992028391636,12.870034540834816,5.217917247244212,24.85200555894088,21.677032379228557,"Pest-risk, K-deficiency",Irrigate,Cloud-Node-2,1
Z7,43.91934294783693,42.35079498541418,62.7419184969099,27.66989956328825,3.5135217654878437,41.692589026343,84.30007381372963,"K-deficiency, Pest-risk",Irrigate,Edge-Node-A,1
Z5,21.0,20.0,34.0,16.13,5.5,26.25,39.28,"K-deficiency, N-deficiency",Apply Pesticide,Cloud-Node-1,0
Z1,30.73381952212735,13.17163693805458,38.966092608411465,30.566039989948894,8.658251213722057,43.15270234340187,120.91132471045954,"Pest-risk, Healthy",Irrigate,Edge-Node-A,1
Z8,65.53714132540965,31.279090178036423,116.17947780413529,14.849520764515482,5.654257385012741,18.214643021077865,45.96380077092702,"K-deficiency, N-deficiency",Apply Fertilizer,Cloud-Node-2,1
Z3,73.0,12.0,68.0,21.42,7.44,32.55,90.71,"K-deficiency, N-deficiency",Apply Fertilizer,Edge-Node-B,0
Z3,53.0,40.0,36.0,9.95,7.42,26.71,57.32,"Healthy, Healthy",Monitor,Edge-Node-B,0
Z10,16.0,37.0,61.0,9.5,5.13,30.22,89.16,"Pest-risk, N-deficiency",Apply Fertilizer,Edge-Node-A,0
Z6,24.0,10.0,33.0,32.37,7.35,23.27,83.21,"K-deficiency, P-deficiency",Apply Pesticide,Edge-Node-B,0
Z4,73.0,9.0,41.0,15.22,6.17,24.95,32.71,"Pest-risk, N-deficiency",Irrigate,Cloud-Node-1,0
Z10,28.0,35.0,73.0,31.04,7.91,23.5,73.02,"P-deficiency, K-deficiency",Apply Fertilizer,Cloud-Node-2,0
Z4,58.53910491063776,32.83901007182118,102.8003793552663,10.834067465985184,7.647231376439111,51.772659452606675,35.854477796039546,"P-deficiency, Healthy",Irrigate,Edge-Node-B,1
Z1,49.0,28.0,79.0,33.86,5.37,36.31,72.1,"Pest-risk, Healthy",Monitor,Cloud-Node-2,0
Z5,64.4964025623252,11.726618647695492,89.41546718867812,5.401263931813904,5.8140414777016804,25.39126746040829,16.03839423963497,"N-deficiency, P-deficiency",Apply Fertilizer,Cloud-Node-1,1
Z8,103.24286561105752,61.94571936663452,85.77099604610933,14.917870953493898,8.228015103362635,33.90201044804681,18.861613565563015,"Healthy, N-deficiency",Apply Pesticide,Edge-Node-A,1
Z6,16.888079220542306,15.199271298488075,39.40551818126538,13.176027155387393,6.349342540788834,28.006468331187,54.369967704410904,"Healthy, Healthy",Apply Pesticide,Cloud-Node-2,1
Z8,38.0,11.0,39.0,34.62,5.16,23.76,92.44,"Healthy, Healthy",Irrigate,Edge-Node-B,0
Z10,88.30555465301892,48.883432040064044,67.80605089428238,22.694614056256782,7.527420535611293,38.27594705448446,30.54897908857582,"N-deficiency, P-deficiency",Monitor,Cloud-Node-1,1
Z9,20.0,27.0,53.0,24.78,7.49,30.96,71.65,"Pest-risk, P-deficiency",Apply Fertilizer,Cloud-Node-2,0
Z8,60.0,23.0,81.0,36.4,5.67,36.01,89.32,"K-deficiency, N-deficiency",Irrigate,Cloud-Node-1,0
Z5,33.0,32.0,43.0,21.88,7.43,41.63,43.25,"P-deficiency, Healthy",Irrigate,Edge-Node-B,0
Z10,52.8957747857117,30.22615702040669,45.33923553061003,9.879882838765074,8.57239573322158,26.202095440695924,49.74597707661127,"Pest-risk, N-deficiency",Apply Fertilizer,Cloud-Node-2,1
Z9,53.64237446418113,52.1925805597438,40.59422932424518,10.156993657588313,9.296061791002929,21.0472282642251,48.86580153054089,"Pest-risk, P-deficiency",Apply Fertilizer,Cloud-Node-1,1
Z8,32.0,43.0,60.0,30.13,7.58,36.5,41.99,"P-deficiency, P-deficiency",Apply Pesticide,Edge-Node-B,0
Z6,40.0,6.0,55.0,27.34,5.95,26.38,62.9,"Healthy, K-deficiency",Monitor,Cloud-Node-2,0
Z1,18.0,16.0,40.0,20.85,7.57,34.78,77.91,"N-deficiency, Healthy",Apply Fertilizer,Edge-Node-A,0
Z4,23.045529470587457,10.435711458379226,32.61159830743508,41.36037872321812,6.241081365625993,37.78424046268171,80.44896567235801,"Pest-risk, N-deficiency",Apply Fertilizer,Cloud-Node-1,1
Z9,14.29835798145355,3.364319525047894,34.9048150723719,19.448494839352673,8.102723129203724,14.548148677804756,40.35703610287704,"Pest-risk, Healthy",Monitor,Edge-Node-A,1
Z7,76.65680047020732,17.69003087774015,73.70846199058396,30.157860960382035,6.631145350236557,24.167687776130347,100.89275271157892,"Healthy, Pest-risk",Apply Pesticide,Cloud-Node-2,1
Z2,54.57915722378131,10.612613904624144,90.96526203963552,34.644069622512916,4.5714954940072445,46.575526697246204,82.07187449002105,"K-deficiency, Healthy",Irrigate,Edge-Node-A,1
Z2,37.0,14.0,28.0,31.57,5.46,39.5,52.22,"N-deficiency, Pest-risk",Irrigate,Cloud-Node-1,0
Z5,14.242858809731672,6.891705875676616,24.810141152435815,13.347651343064447,6.167532507560333,20.682005952870846,14.996992875636241,"Healthy, K-deficiency",Apply Fertilizer,Edge-Node-A,1
Z9,34.0,39.0,72.0,10.57,7.99,30.26,33.99,"N-deficiency, N-deficiency",Apply Fertilizer,Edge-Node-A,0
Z5,15.432857050052704,3.0865714100105404,36.00999978345631,44.71054993161618,6.625057374007829,50.39096037616185,99.0118747395971,"P-deficiency, N-deficiency",Apply Fertilizer,Cloud-Node-1,1
Z10,14.470030415259268,14.952364762434577,16.399367803960505,36.62691880619977,5.7905008399866436,20.53457678611644,129.6274430793331,"K-deficiency, Pest-risk",Apply Fertilizer,Cloud-Node-2,1
Z1,19.490516848390488,6.305755450949864,33.248528741372006,39.40634442846972,4.290088204908739,37.45405317799296,55.67170548794735,"Healthy, Pest-risk",Apply Pesticide,Cloud-Node-1,1
Z2,11.316398392657906,16.974597588986857,37.909934615403984,50.428527103886715,3.7835145172983458,21.493713411635557,128.48795201024234,"P-deficiency, Healthy",Irrigate,Cloud-Node-2,1
Z5,46.0,17.0,61.0,18.03,7.68,39.82,41.76,"Pest-risk, Healthy",Apply Pesticide,Cloud-Node-2,0
Z5,18.223533541234605,10.183739331866397,12.327684454364586,15.856092375838994,5.253938044685361,29.538123041343795,14.450552326119512,"K-deficiency, Healthy",Irrigate,Edge-Node-A,1
Z10,8.957143927403912,3.3000003943067044,23.100002760146932,28.437053049317917,6.041936166594926,26.999275139809825,81.65094439903164,"P-deficiency, P-deficiency",Apply Pesticide,Cloud-Node-2,1
Z1,36.34751819316778,13.443602619390822,24.895560406279298,20.17846570532469,7.756843323142384,23.223463301956695,30.184506134692406,"Pest-risk, P-deficiency",Apply Pesticide,Edge-Node-B,1
Z10,17.47599472522387,13.980795780179097,36.117055765462666,10.709097115174764,6.463060367950098,22.02401852818056,15.001678839837716,"K-deficiency, Pest-risk",Apply Pesticide,Cloud-Node-2,1
Z5,89.6651381901318,58.35350263167308,72.58606424915432,7.980847015258657,6.430534927139216,14.865093010371266,47.837374210162686,"Healthy, N-deficiency",Apply Pesticide,Cloud-Node-2,1
Z9,8.647327117391638,24.212515928696586,23.63602745420381,13.826790015066496,8.099005353129396,34.854636409799255,25.60442018824996,"Pest-risk, Healthy",Apply Fertilizer,Edge-Node-A,1
Z9,33.0,7.0,54.0,32.27,7.2,31.92,55.56,"Healthy, Pest-risk",Apply Fertilizer,Edge-Node-A,0
Z4,43.0,39.0,85.0,22.96,6.46,31.86,91.94,"K-deficiency, P-deficiency",Apply Pesticide,Cloud-Node-2,0
Z10,19.277243641763093,2.008046212683656,12.048277276101935,8.755341756830523,6.281225109825196,33.31292627789797,19.58849106827119,"Pest-risk, K-deficiency",Apply Pesticide,Edge-Node-A,1
Z7,14.00231298106171,10.93930701645446,26.691909120148885,7.593062090751733,4.071160068707736,25.005389175791443,38.69724355498317,"P-deficiency, Pest-risk",Monitor,Cloud-Node-1,1
Z2,39.0,18.0,51.0,37.14,5.87,19.76,49.58,"Pest-risk, N-deficiency",Irrigate,Edge-Node-B,0
Z6,67.0,27.0,79.0,34.55,7.08,26.82,45.27,"N-deficiency, P-deficiency",Apply Pesticide,Edge-Node-B,0
Z3,63.0,23.0,94.0,37.32,6.72,29.73,34.19,"Healthy, K-deficiency",Apply Fertilizer,Cloud-Node-1,0
Z2,50.0,41.0,55.0,29.21,6.54,22.15,32.97,"N-deficiency, Healthy",Irrigate,Cloud-Node-2,0
Z4,84.92078256604833,22.01649918379031,61.33167629770157,40.97833255445793,8.13009526674356,31.41512826951015,35.261982341862854,"N-deficiency, K-deficiency",Apply Pesticide,Edge-Node-A,1
Z6,17.0,11.0,26.0,31.71,7.72,37.0,75.01,"N-deficiency, K-deficiency",Apply Pesticide,Edge-Node-B,0
Z7,41.0,21.0,58.0,24.01,6.55,19.15,86.18,"K-deficiency, Pest-risk",Apply Pesticide,Edge-Node-A,0
Z5,22.0,17.0,23.0,22.88,6.32,35.87,36.69,"K-deficiency, N-deficiency",Monitor,Cloud-Node-2,0
Z6,24.320720956440915,9.813624245581423,11.52034150568254,12.648996544194057,7.584836998455233,24.302532149845952,104.25601499469265,"N-deficiency, Healthy",Monitor,Cloud-Node-2,1
Z2,74.0,17.0,47.0,33.46,6.49,41.41,68.17,"P-deficiency, Pest-risk",Monitor,Edge-Node-B,0
Z9,28.49270760252529,2.2259927814472884,12.465559576104814,20.444638649829688,5.24968971803092,48.408524253494605,51.67722616219983,"K-deficiency, N-deficiency",Apply Fertilizer,Edge-Node-B,1
Z1,16.0,40.0,32.0,35.41,6.73,38.97,64.32,"Pest-risk, Pest-risk",Monitor,Cloud-Node-2,0
Z5,46.0,19.0,70.0,20.88,5.22,20.87,77.95,"P-deficiency, K-deficiency",Apply Fertilizer,Cloud-Node-2,0
Z5,8.257728911994286,21.470095171185143,14.313396780790097,46.39291738859532,8.133420693848608,17.12172999586096,78.65641743658605,"Pest-risk, Pest-risk",Irrigate,Cloud-Node-2,1
Z4,57.0,19.0,91.0,24.76,7.85,32.61,61.6,"P-deficiency, P-deficiency",Apply Fertilizer,Cloud-Node-2,0
Z1,20.0,11.0,50.0,12.66,6.92,38.17,71.66,"N-deficiency, Pest-risk",Irrigate,Cloud-Node-2,0
Z3,80.25447644519419,28.7704726878998,127.19577398860964,14.574936671921732,8.475282108868484,27.850539589778077,46.83764716922539,"Healthy, N-deficiency",Apply Pesticide,Cloud-Node-1,1
Z8,38.0,31.0,90.0,32.76,6.84,40.27,55.77,"P-deficiency, Pest-risk",Apply Fertilizer,Edge-Node-B,0
Z9,35.287153431123976,3.5798561451864903,16.876464684450596,5.580908480409767,8.79921974559566,27.27385421725496,35.40182311631298,"N-deficiency, K-deficiency",Irrigate,Cloud-Node-1,1
Z8,63.0,41.0,77.0,8.26,5.61,28.47,45.22,"N-deficiency, N-deficiency",Monitor,Cloud-Node-2,0
Z7,20.0,8.0,75.0,8.71,7.38,18.02,29.36,"K-deficiency, K-deficiency",Monitor,Cloud-Node-2,0
Z10,17.0,39.0,47.0,33.91,6.58,18.83,49.17,"Healthy, Pest-risk",Irrigate,Edge-Node-A,0
Z3,29.11589019191743,14.781913482050388,34.49113145811757,27.95332356405724,8.153435243523328,51.91439243497417,79.96087049917789,"Healthy, Pest-risk",Apply Fertilizer,Cloud-Node-1,1
Z1,83.13356648428048,43.754508675937096,56.88086127871823,40.20197793543065,4.252513240620652,20.043414804468974,43.334599592736936,"Pest-risk, N-deficiency",Monitor,Edge-Node-A,1
Z5,100.26547075665378,32.899607592027024,126.89848642638995,9.707372489474276,7.114207597290016,28.523673778893574,29.9438045098547,"Pest-risk, Pest-risk",Irrigate,Edge-Node-A,1
Z7,36.0,25.0,72.0,16.83,7.4,39.34,67.39,"P-deficiency, K-deficiency",Irrigate,Cloud-Node-1,0
Z1,108.5358431380825,31.222639806845653,80.28678807474596,12.516744640422633,8.745023491009645,23.909843571980755,98.41879650842775,"Pest-risk, Healthy",Irrigate,Edge-Node-B,1
Z6,22.179478973748083,8.06526508136294,17.13868829789625,45.11897039440579,8.57629479770422,39.55816350827908,78.78228205486077,"P-deficiency, Pest-risk",Apply Pesticide,Edge-Node-A,1
Z7,50.0,32.0,92.0,8.02,5.89,22.73,60.24,"Healthy, P-deficiency",Irrigate,Cloud-Node-2,0
Z10,52.0,35.0,39.0,29.53,7.8,21.41,38.97,"Healthy, K-deficiency",Irrigate,Edge-Node-B,0
Z9,40.20851862359677,16.753549426498655,36.29935709074709,18.336536650373272,4.054086949528295,19.09175293594234,32.172971146058494,"Pest-risk, K-deficiency",Apply Fertilizer,Edge-Node-B,1
Z9,61.0,25.0,31.0,35.88,6.52,31.97,43.14,"Pest-risk, P-deficiency",Monitor,Edge-Node-B,0
Z6,26.31559261784956,24.521347666632547,53.229266886104796,17.150178236126536,7.380079938771905,31.7743557018627,42.12884019795749,"N-deficiency, N-deficiency",Irrigate,Edge-Node-B,1
Z5,39.53674129289957,16.944317696956958,107.31401208072741,13.283363464031641,5.901063996215244,30.065841836208413,24.7587323072606,"N-deficiency, K-deficiency",Apply Fertilizer,Edge-Node-A,1
Z5,74.0,26.0,55.0,31.12,7.02,40.92,62.67,"P-deficiency, N-deficiency",Apply Pesticide,Edge-Node-B,0
Z4,21.628853010536922,8.90599829845638,22.477043324675623,15.958376594983928,6.843629949936034,21.318689221942137,32.25871840271751,"K-deficiency, K-deficiency",Apply Pesticide,Edge-Node-A,1
Z4,8.274295969235936,6.32740280000395,34.07063046155974,10.827734539163263,5.469128753790389,48.4566455304988,53.11155850264714,"K-deficiency, Pest-risk",Monitor,Cloud-Node-2,1
Z10,47.0,5.0,76.0,21.44,6.51,19.16,68.99,"Healthy, Healthy",Apply Pesticide,Cloud-Node-1,0
Z4,25.0,42.0,21.0,31.52,5.95,41.63,73.73,"Healthy, N-deficiency",Apply Fertilizer,Cloud-Node-2,0
Z1,22.0,33.0,46.0,24.21,6.34,35.01,42.16,"P-deficiency, N-deficiency",Irrigate,Cloud-Node-2,0
Z9,91.4937089782694,27.593340802970136,42.11615175190179,25.69362223700419,4.606106095776639,49.45478648008831,54.5989472536339,"N-deficiency, K-deficiency",Monitor,Edge-Node-B,1
Z10,70.0,13.0,51.0,12.48,5.74,22.18,57.2,"N-deficiency, K-deficiency",Irrigate,Edge-Node-B,0
Z10,54.00027496545267,25.579077615214423,68.21087364057179,19.014327703172206,7.376627402644108,51.003559661933146,15.560532737676423,"Pest-risk, Healthy",Apply Pesticide,Edge-Node-A,1
Z2,12.14454299780261,6.700437516029027,38.10873837241509,45.71344208583243,6.7531524384883275,34.251755435611706,76.8377814286924,"N-deficiency, P-deficiency",Apply Pesticide,Cloud-Node-1,1
Z5,85.73236883469845,66.68073131587657,52.39200317676016,46.93551979016863,4.448923031302521,25.856587177951685,34.870921693033964,"Pest-risk, K-deficiency",Apply Fertilizer,Cloud-Node-2,1
Z9,33.0,21.0,81.0,31.45,7.38,29.73,70.68,"K-deficiency, N-deficiency",Irrigate,Edge-Node-B,0
Z6,70.0,35.0,30.0,23.22,7.02,19.35,52.58,"Healthy, K-deficiency",Irrigate,Edge-Node-B,0
Z3,24.0,17.0,30.0,23.1,5.99,34.78,29.92,"Pest-risk, K-deficiency",Apply Fertilizer,Edge-Node-B,0
Z2,24.890989173090684,16.105934170823385,125.91912169916463,9.314757899413078,8.871329666393633,25.382101790550745,38.74293657324355,"P-deficiency, P-deficiency",Apply Fertilizer,Cloud-Node-2,1
Z8,71.0,5.0,74.0,15.48,6.31,28.63,67.94,"Healthy, K-deficiency",Irrigate,Cloud-Node-2,0
Z2,16.0,7.0,39.0,23.11,5.14,31.4,92.65,"N-deficiency, N-deficiency",Apply Pesticide,Edge-Node-A,0
Z7,49.0,5.0,31.0,9.32,6.28,41.52,93.58,"Pest-risk, Pest-risk",Monitor,Cloud-Node-1,0
Z4,59.46775489312982,62.36862098547762,60.91818793930372,15.465646455559986,4.117000748043407,18.81244570302791,17.61449361474738,"Pest-risk, N-deficiency",Apply Fertilizer,Edge-Node-B,1
Z3,31.0,15.0,37.0,10.91,7.71,21.64,85.15,"P-deficiency, K-deficiency",Apply Pesticide,Cloud-Node-1,0
Z9,45.0,35.0,41.0,34.52,5.93,19.69,62.97,"N-deficiency, N-deficiency",Monitor,Cloud-Node-1,0
Z8,40.0,44.0,71.0,33.05,6.02,40.18,81.21,"Healthy, Healthy",Monitor,Cloud-Node-2,0
Z10,41.0,27.0,82.0,31.37,7.07,40.17,53.72,"Healthy, Pest-risk",Apply Pesticide,Edge-Node-A,0
Z3,63.0,11.0,56.0,33.9,7.92,18.24,58.13,"P-deficiency, N-deficiency",Apply Pesticide,Edge-Node-A,0
Z10,54.29800154642439,43.1190012280429,81.44700231963658,12.106980481097164,4.689974655295763,42.138780440828484,97.9660909671312,"Pest-risk, Pest-risk",Monitor,Cloud-Node-1,1
Z1,47.0,21.0,61.0,17.02,6.63,24.23,77.75,"P-deficiency, N-deficiency",Apply Fertilizer,Cloud-Node-2,0
Z10,68.50533927063088,35.74191614119873,93.82252987064665,8.932240769389525,6.183367876903857,46.08808587957152,19.865261238305425,"P-deficiency, K-deficiency",Apply Fertilizer,Cloud-Node-1,1
Z2,98.78674139295941,47.24583284011102,131.71565519061255,18.93141664166278,3.9161096873411227,34.66073515502325,52.890432302649884,"P-deficiency, Pest-risk",Apply Pesticide,Cloud-Node-2,1
Z8,20.0,40.0,56.0,36.33,6.04,27.25,80.37,"Pest-risk, P-deficiency",Irrigate,Cloud-Node-2,0
Z6,48.0,29.0,34.0,11.33,5.59,36.88,60.5,"Pest-risk, P-deficiency",Irrigate,Cloud-Node-2,0
Z4,65.0,43.0,33.0,11.54,5.72,28.45,41.13,"N-deficiency, K-deficiency",Irrigate,Cloud-Node-2,0
Z3,37.0,33.0,51.0,21.81,5.6,33.47,73.63,"Healthy, K-deficiency",Irrigate,Edge-Node-A,0
Z8,22.19340516095,3.631648117246364,23.000438075893637,8.517854879883158,7.45016541963402,28.06106823263442,36.147327864510146,"N-deficiency, Pest-risk",Apply Pesticide,Edge-Node-B,1
Z3,74.29250070233866,21.026179444058112,49.06108536946893,11.175009320537182,5.211170458818165,36.18077602447355,18.803647559098533,"Pest-risk, K-deficiency",Monitor,Cloud-Node-1,1
Z9,59.0,16.0,55.0,23.22,7.72,22.22,30.5,"Healthy, P-deficiency",Apply Fertilizer,Cloud-Node-2,0
Z3,64.0,33.0,88.0,29.12,7.18,20.4,92.45,"P-deficiency, K-deficiency",Apply Fertilizer,Cloud-Node-2,0
Z9,24.591297636672387,17.25705097310343,15.531345875793086,16.00757166360755,9.21206721772529,20.455457331037298,72.83662011706524,"P-deficiency, P-deficiency",Monitor,Cloud-Node-1,1
